Id,Title, Budget , Revenue ,Original Language,Popularity,Production Countries,Production Companies,Genre 1,Genre 2,Genre 3,Genre 4,Release Date,Runtime,Status,Tagline,Vote Average,Vote Count,,,,,,
1587,What's Eating Gilbert Grape,"$11,000,000.00 ","$10,032,765.00 ",en,10.3919,  United States of America, Paramount Pictures,Romance,Drama,,,12/17/1993,118,Released,A film about the love you find...In the last place you look.,7.5,943,,,,,,
9271,Virtuosity,"$30,000,000.00 ","$24,048,000.00 ",en,5.188399,  United States of America, Paramount Pictures,Action,Crime,Science,,8/4/1995,106,Released,Justice needs a new program.,5.4,163,,,,,,
2064,While You Were Sleeping,"$17,000,000.00 ","$182,057,016.00 ",en,15.783615,  United States of America, Caravan Pictures,Comedy,Drama,Romance,,4/21/1995,103,Released,A story about love at second sight.,6.5,340,,,,,,
236,Muriel's Wedding,"$3,000,000.00 ","$15,119,639.00 ",en,5.254847,  Australia, Ciby ,Drama,Comedy,Romance,,9/29/1994,106,Released,Success is the best revenge.,6.9,104,,,,,,
3049,Ace Ventura: Pet Detective,"$15,000,000.00 ","$107,217,396.00 ",en,11.247957,  United States of America, Warner Bros.,Comedy,Mystery,,,2/4/1994,86,Released,"He's the best there is! (Actually, he's the only one there is.)",6.4,1684,,,,,,
10497,Bitter Moon,"$5,000,000.00 ","$1,862,805.00 ",en,11.298195,  France, Fine Line Features,Thriller,Drama,Romance,,9/2/1992,139,Released,A kinky voyage with a full head of steam.,7,115,,,,,,
9331,Clear and Present Danger,"$62,000,000.00 ","$215,887,717.00 ",en,7.513245,  United States of America, Paramount Pictures,Action,Drama,Thriller,,8/3/1994,141,Released,The war of drugs would lead him to the war of power.,6.4,390,,,,,,
10731,The Client,"$45,000,000.00 ","$117,615,211.00 ",en,15.263829,  United States of America, Regency Enterprises,Drama,Thriller,Crime,Mystery,7/20/1994,119,Released,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,6.4,287,,,,,,
9495,The Crow,"$15,000,000.00 ","$94,000,000.00 ",en,15.799336,  United States of America, Miramax Films,Fantasy,Action,Thriller,,5/11/1994,102,Released,Real love is forever.,7.3,980,,,,,,
888,The Flintstones,"$46,000,000.00 ","$341,631,208.00 ",en,15.019586,  United States of America, Universal Pictures,Fantasy,Comedy,Family,,5/26/1994,91,Released,Yabba-Dabba-Doo!,5,559,,,,,,
13,Forrest Gump,"$55,000,000.00 ","$677,945,399.00 ",en,48.307194,  United States of America, Paramount Pictures,Comedy,Drama,Romance,,7/6/1994,142,Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",8.2,8147,,,,,,
712,Four Weddings and a Funeral,"$6,000,000.00 ","$254,700,832.00 ",en,8.990345,  United Kingdom, Channel Four Films,Comedy,Drama,Romance,,3/9/1994,117,Released,Five good reasons to stay single.,6.6,654,,,,,,
10879,I Love Trouble,"$45,000,000.00 ","$61,947,267.00 ",en,3.570874,  United States of America, Caravan Pictures,Action,Comedy,Romance,,6/29/1994,123,Released,Romance Was Never More Dangerous!,5.3,41,,,,,,
8587,The Lion King,"$45,000,000.00 ","$788,241,776.00 ",en,21.605761,  United States of America, Walt Disney Pictures,Family,Animation,Drama,,6/23/1994,89,Released,Life's greatest adventure is finding your place in the Circle of Life.,8,5520,,,,,,
1689,Little Buddha,"$35,000,000.00 ","$4,858,139.00 ",en,5.681522,  France, Miramax Films,Drama,History,,,12/1/1993,140,Released,A magical journey to a place where the past and present meet,6,76,,,,,,
11596,New Nightmare,"$14,000,000.00 ","$18,090,181.00 ",en,9.860522,  United States of America, New Line Cinema,Horror,Thriller,Mystery,Fantasy,10/13/1994,112,Released,"One, Two, Freddy's coming for you...",6.4,297,,,,,,
854,The Mask,"$23,000,000.00 ","$351,583,407.00 ",en,14.13488,  United States of America, New Line Cinema,Romance,Comedy,Crime,Fantasy,7/29/1994,101,Released,From zero to hero.,6.6,2550,,,,,,
36593,The Naked Gun 33⅓: The Final Insult,"$30,000,000.00 ","$51,132,598.00 ",en,10.587232,  United States of America, Paramount Pictures,Comedy,Crime,,,3/18/1994,83,Released,"A Mad Bomber is on the Loose, and If Anyone Can Stop Him....So Can Frank!",6.4,535,,,,,,
2788,Reality Bites,"$11,500,000.00 ","$20,079,850.00 ",en,6.514592,  United States of America, Universal Pictures,Drama,,,,2/18/1994,99,Released,A comedy about love in the '90s,6.5,180,,,,,,
10427,Red Rock West,"$8,000,000.00 ","$2,000,000.00 ",en,5.137903,  United States of America, Propaganda Films,Crime,Drama,Thriller,,7/8/1993,98,Released,Where nothing is as it seems.,6.4,71,,,,,,
1637,Speed,"$30,000,000.00 ","$350,448,145.00 ",en,10.859292,  United States of America, Twentieth Century Fox Film Corporation,Action,Adventure,Crime,,6/9/1994,116,Released,Get ready for rush hour,6.8,1814,,,,,,
8831,Timecop,"$27,000,000.00 ","$101,646,581.00 ",en,8.907074,  Japan, Universal Pictures,Thriller,Science,name:,,9/15/1994,99,Released,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,5.5,288,,,,,,
36955,True Lies,"$115,000,000.00 ","$378,882,411.00 ",en,11.396099,  United States of America, Twentieth Century Fox Film Corporation,Action,Thriller,,,7/14/1994,141,Released,"When he said I do, he never said what he did.",6.8,1138,,,,,,
12160,Wyatt Earp,"$63,000,000.00 ","$25,052,000.00 ",en,9.277147,  United States of America, Tig Productions,Drama,Action,Western,,6/24/1994,191,Released,The epic story of love and adventure in a lawless land.,6.5,203,,,,,,
26352,A Low Down Dirty Shame,"$10,000,000.00 ","$29,392,418.00 ",en,3.021526,  United States of America, Caravan Pictures,Action,Comedy,Crime,,11/23/1994,100,Released,He's armed and dangerously funny.,6,31,,,,,,
22067,Jason's Lyric,"$7,000,000.00 ","$20,851,521.00 ",en,0.912909,  United States of America,,Crime,Drama,Romance,,9/28/1994,119,Released,Love is courage.,5.9,9,,,,,,
11667,Street Fighter,"$35,000,000.00 ","$99,423,521.00 ",en,13.58449,  Japan, Universal Pictures,Action,Adventure,Thriller,,12/22/1994,102,Released,The fight to save the world is on!,4.1,330,,,,,,
8011,Highlander: The Final Dimension,"$26,000,000.00 ","$36,800,000.00 ",en,6.866634,  Canada, Trans-Film,Action,Fantasy,Science,,11/29/1994,99,Released,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",4.5,110,,,,,,
2654,In the Mouth of Madness,"$8,000,000.00 ","$8,946,600.00 ",en,8.497643,  United States of America, New Line Cinema,Horror,Mystery,Thriller,,12/12/1994,95,Released,Lived Any Good Books Lately?,7.1,307,,,,,,
10436,The Age of Innocence,"$34,000,000.00 ","$32,255,440.00 ",en,8.013617,  United States of America, Columbia Pictures,Drama,Romance,,,9/17/1993,139,Released,In a world of tradition. In an age of innocence. They dared to break the rules.,7,172,,,,,,
46094,The Air Up There,"$17,080,000.00 ","$21,011,500.00 ",en,1.896273,  United States of America, Hollywood Pictures,Comedy,Family,,,1/7/1994,107,Released,,5.1,42,,,,,,
306,Beverly Hills Cop III,"$50,000,000.00 ","$119,208,989.00 ",en,11.787784,  United States of America, Paramount Pictures,Action,Comedy,Crime,,5/24/1994,104,Released,,5.5,445,,,,,,
4722,Body Snatchers,"$13,000,000.00 ","$428,868.00 ",en,6.559693,  United States of America, Warner Bros.,Horror,Science,name:,,6/9/1993,87,Released,Imagine... you're gone and someone else is living inside your body.,5.8,102,,,,,,
1607,A Bronx Tale,"$22,000,000.00 ","$17,287,898.00 ",en,6.115628,  United States of America, HBO Films,Drama,Crime,,,9/14/1993,121,Released,"One man lives in the neighborhood, another man owns it.",7.4,447,,,,,,
117553,Calendar Girl,"$13,000,000.00 ","$2,570,145.00 ",en,1.316741,  United States of America, Columbia Pictures,Drama,Comedy,,,9/3/1993,90,Released,Three boy's journey to discovery in the Hollywood of the early sixties.,3.7,10,,,,,,
6075,Carlito's Way,"$30,000,000.00 ","$36,516,012.00 ",en,8.698509,  United States of America, Universal Pictures,Action,Crime,Drama,Thriller,11/10/1993,144,Released,He's got a good future if he can live past next week.,7.7,805,,,,,,
9350,Cliffhanger,"$70,000,000.00 ","$255,000,211.00 ",en,9.830853,  France, TriStar Pictures,Action,Adventure,Thriller,,5/28/1993,112,Released,The height of adventure.,6.1,600,,,,,,
2124,Color of Night,"$40,000,000.00 ","$19,726,050.00 ",en,14.228963,  United States of America, Hollywood Pictures,Drama,Mystery,Romance,Thriller,8/19/1994,121,Released,"In the heat of desire, love can turn to deception. Nothing is what it seems when day turns into night.",5.4,117,,,,,,
9571,Dazed and Confused,"$6,900,000.00 ","$7,993,039.00 ",en,6.8652,  United States of America, Gramercy Pictures,Comedy,Drama,,,9/24/1993,102,Released,See it with a bud.,7.4,588,,,,,,
9739,Demolition Man,"$57,000,000.00 ","$159,055,768.00 ",en,11.626116,  United States of America, Silver Pictures,Crime,Action,Science,,10/8/1993,115,Released,The 21st Century's most dangerous cop. The 21st Century's most ruthless criminal.,6.4,1018,,,,,,
9024,For Love or Money,"$30,000,000.00 ","$11,146,270.00 ",en,8.468869,  United States of America, Universal Studios,Comedy,Romance,,,10/1/1993,94,Released,He thought there was nothing as seductive as money. He was wrong.,5.7,77,,,,,,
37233,The Firm,"$42,000,000.00 ","$270,248,367.00 ",en,9.678367,  United States of America, Paramount Pictures,Drama,Mystery,Thriller,,6/30/1993,154,Released,Power can be murder to resist.,6.6,513,,,,,,
1634,Free Willy,"$20,000,000.00 ","$153,698,625.00 ",en,5.990572,  France, Canal Plus,Family,Adventure,,,7/16/1993,112,Released,How far would you go for a friend?,6,429,,,,,,
5503,The Fugitive,"$44,000,000.00 ","$368,875,760.00 ",en,10.08937,  United States of America, Warner Bros.,Adventure,Action,Thriller,Crime,8/6/1993,130,Released,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,7.2,1240,,,,,,
35588,Geronimo: An American Legend,"$35,000,000.00 ","$18,635,620.00 ",en,4.653462,  United States of America, Columbia Pictures,History,Action,Drama,Western,12/10/1993,115,Released,A Warrior. A Leader. A Legend.,5.9,44,,,,,,
2019,Hard Target,"$18,000,000.00 ","$74,189,677.00 ",en,7.834351,  United States of America, Universal Pictures,Action,Adventure,Crime,Thriller,8/20/1993,97,Released,Don't hunt what you can't kill.,6.1,237,,,,,,
9255,Hot Shots! Part Deux,"$25,000,000.00 ","$133,752,825.00 ",en,13.482371,  United States of America, Twentieth Century Fox Film Corporation,Action,Comedy,War,,5/21/1993,86,Released,Just deux it.,6.2,463,,,,,,
9386,In the Line of Fire,"$40,000,000.00 ","$176,997,168.00 ",en,12.637158,  United States of America, Castle Rock Entertainment,Action,Drama,Thriller,Crime,7/8/1993,128,Released,An assassin on the loose. A president in danger. Only one man stands between them...,6.8,392,,,,,,
7984,In the Name of the Father,"$13,000,000.00 ","$65,796,862.00 ",en,7.405895,  United Kingdom, Universal Pictures,Drama,,,,12/12/1993,133,Released,Falsely accused. Wrongly imprisoned. He fought for justice to clear his father's name.,7.6,363,,,,,,
329,Jurassic Park,"$63,000,000.00 ","$920,100,000.00 ",en,8.863776,  United States of America, Universal Pictures,Adventure,Science,,,6/11/1993,127,Released,An adventure 65 million years in the making.,7.6,4956,,,,,,
10909,Kalifornia,"$9,000,000.00 ","$2,395,231.00 ",en,8.4337,  United States of America, Propaganda Films,Thriller,Crime,,,9/1/1993,117,Released,Fear never travels alone.,6.5,209,,,,,,
507,Killing Zoe,"$1,500,000.00 ","$418,961.00 ",en,4.948569,  France, Live Entertainment,Action,Crime,Drama,Thriller,10/1/1993,96,Released,,6.1,111,,,,,,
9593,Last Action Hero,"$85,000,000.00 ","$137,298,489.00 ",en,9.434006,  United States of America, Columbia Pictures Corporation,Adventure,Fantasy,Action,Comedy,6/18/1993,130,Released,This isn't the movies anymore.,6.1,725,,,,,,
10440,Manhattan Murder Mystery,"$13,500,000.00 ","$11,285,588.00 ",en,8.939404,  United States of America, TriStar Pictures,Comedy,Mystery,,,8/18/1993,104,Released,Keaton & Allen reunited for fun flick!,7.1,169,,,,,,
9516,Menace II Society,"$3,500,000.00 ","$27,900,000.00 ",en,5.260924,  United States of America, New Line Cinema,Drama,Action,Crime,,5/26/1993,97,Released,This is the truth. This is what's real.,7.2,179,,,,,,
2320,Executive Decision,"$55,000,000.00 ","$121,969,216.00 ",en,13.106291,  United States of America, Silver Pictures,Action,Adventure,Drama,Thriller,3/15/1996,133,Released,Fasten your seat belts,5.8,261,,,,,,
788,Mrs. Doubtfire,"$25,000,000.00 ","$441,286,195.00 ",en,11.16553,  United States of America, Twentieth Century Fox Film Corporation,Comedy,Drama,Family,,11/24/1993,125,Released,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,7,1638,,,,,,
11231,The Next Karate Kid,"$12,000,000.00 ","$15,826,984.00 ",en,9.9697,  United States of America, Columbia Pictures Corporation,Adventure,,,,7/18/1994,107,Released,Who says the good guy has to be a guy?,4.8,202,,,,,,
10447,No Escape,"$20,000,000.00 ","$15,340,000.00 ",en,9.715187,  United States of America, Columbia Pictures Corporation,Action,Drama,Science,,4/29/1994,118,Released,No Guards. No Walls.,6.1,86,,,,,,
9559,A Perfect World,"$30,000,000.00 ","$135,130,999.00 ",en,8.040589,  United States of America, Malpaso Productions,Crime,Drama,Thriller,,11/24/1993,138,Released,,7.2,376,,,,,,
9800,Philadelphia,"$26,000,000.00 ","$206,678,440.00 ",en,13.373006,  United States of America, TriStar Pictures,Drama,,,,12/22/1993,125,Released,No one would take on his case... until one man was willing to take on the system.,7.6,1019,,,,,,
713,The Piano,"$7,000,000.00 ","$116,700,000.00 ",en,7.436758,  New Zealand, New South Wales Film & Television Office,Drama,Romance,,,5/19/1993,121,Released,,7.1,290,,,,,,
8291,Poetic Justice,"$14,000,000.00 ","$27,515,786.00 ",en,6.972599,  United States of America, Columbia Pictures,Drama,Romance,,,7/23/1993,109,Released,A Street Romance.,6.9,47,,,,,,
10872,The Ref,"$11,000,000.00 ","$11,439,193.00 ",en,5.868677,  United States of America, Touchstone Pictures,Comedy,,,,3/9/1994,97,Released,They might be his hostages but what they're doing to this guy is criminal.,6.7,99,,,,,,
1245,The Remains of the Day,"$11,500,000.00 ","$23,237,911.00 ",en,12.222576,  United Kingdom, Columbia Pictures,Drama,Romance,,,11/5/1993,134,Released,Diamond in the Rough,7.5,213,,,,,,
11858,Renaissance Man,"$40,000,000.00 ","$24,332,324.00 ",en,4.985157,  Canada, Cinergi Pictures Entertainment,Comedy,War,,,6/3/1994,128,Released,"One Man's Mission To Teach The Few, The Proud... The Impossible!",5.9,83,,,,,,
5550,RoboCop 3,"$22,000,000.00 ","$10,696,210.00 ",en,8.685798,  United States of America, Orion Pictures,Action,Adventure,Crime,Science,4/17/1993,104,Released,He's back to lay down the law.,4.2,309,,,,,,
8005,Robin Hood: Men in Tights,"$20,000,000.00 ","$35,739,755.00 ",en,17.136672,  France, Gaumont,Comedy,,,,7/28/1993,104,Released,"The legend had it coming... Find out where Robin Hood put his Little John, what made Will Scarlet, and what did Friar Tuck into his tights that Maid Marion all of a quiver?",6.4,575,,,,,,
2088,Romeo Is Bleeding,"$11,500,000.00 ","$3,275,585.00 ",en,9.796318,  United Kingdom, Working Title Films,Action,Crime,Drama,Thriller,9/13/1993,100,Released,The story of a cop who wanted it bad and got it worse.,5.7,36,,,,,,
47889,Ruby in Paradise,"$800,000.00 ","$1,001,437.00 ",en,0.941994,  United States of America, Ruby in Paradise,Drama,Romance,,,10/8/1993,114,Released,A woman's search for herself.,5.6,10,,,,,,
14534,Rudy,"$12,000,000.00 ","$22,750,363.00 ",en,5.914833,  United States of America, TriStar Pictures,Drama,,,,9/17/1993,114,Released,"It's not the size of the dog in the fight, It's the size of the fight in the dog.",7.2,187,,,,,,
424,Schindler's List,"$22,000,000.00 ","$321,365,567.00 ",en,41.725123,  United States of America, Universal Pictures,Drama,History,War,,11/29/1993,195,Released,"Whoever saves one life, saves the world entire.",8.3,4436,,,,,,
11592,Serial Mom,"$13,000,000.00 ","$7,820,688.00 ",en,5.305311,  United States of America, Savoy Pictures,Comedy,Crime,Horror,Thriller,4/13/1994,95,Released,"Every Mom Wants to Be Wanted, But Not For Murder One!",6.4,137,,,,,,
8850,The Shadow,"$25,000,000.00 ","$48,063,435.00 ",en,7.881107,  United States of America, Universal Pictures,Adventure,Fantasy,Action,Thriller,7/1/1994,108,Released,The Shadow Knows!,5.4,140,,,,,,
858,Sleepless in Seattle,"$21,000,000.00 ","$227,799,884.00 ",en,10.234919,  United States of America, TriStar Pictures,Comedy,Drama,Romance,,6/24/1993,105,Released,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",6.5,630,,,,,,
867,Sliver,"$40,000,000.00 ","$116,300,000.00 ",en,11.23297,  United States of America, Paramount Pictures,Drama,Thriller,,,5/21/1993,108,Released,You like to watch... don't you?,4.9,144,,,,,,
78,Blade Runner,"$28,000,000.00 ","$33,139,618.00 ",en,96.272374,  United States of America, Shaw Brothers,Science,name:,name:,,6/25/1982,117,Released,Man has made his match... now it's his problem.,7.9,3833,,,,,,
10442,So I Married an Axe Murderer,"$20,000,000.00 ","$11,585,483.00 ",en,8.051914,  United States of America, TriStar Pictures,Comedy,Crime,Romance,,7/30/1993,93,Released,The honeymoon was killer.,6.1,131,,,,,,
9607,Super Mario Bros.,"$48,000,000.00 ","$20,915,465.00 ",en,7.198455,  United Kingdom, Hollywood Pictures,Adventure,Comedy,Family,Fantasy,5/28/1993,104,Released,This Ain't No Game.,4,236,,,,,,
17585,Surviving the Game,"$7,400,000.00 ","$7,690,013.00 ",en,3.644641,  United States of America, New Line Cinema,Action,Adventure,Thriller,Crime,4/15/1994,96,Released,The ultimate manhunt.,6.1,53,,,,,,
